"","reference","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate","march_temperature","april_temperature","may_temperature","june_temperature","july_temperature","august_temperature","sept_temperature","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","decimalLongitude","decimalLatitude","date"
"241","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527118","1938-05-26",NA,"Y",NA,NA,NA,"Online Herbarium",5,26,1938,146,3,9.10000038146973,13.1000003814697,18.1000003814697,21.2000007629395,21.3999996185303,14.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.28046,41.15398,1900-05-26
"242","21151","1938-07-02",NA,"Y","Y",NA,NA,"ECSmith",7,2,1938,183,-4.7000002861023,2.29999995231628,8.80000019073486,12.3000001907349,15.8000001907349,17.5,9.90000057220459,"5.1","SOFTWOOD SHIELD","5","NORTHERN FORESTS","5.1  SOFTWOOD SHIELD","5  NORTHERN FORESTS",15288924.0575,1368497165780,-84.826923,47.938945,1900-07-02
"243","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329547","1938-05-22",NA,NA,"Y",NA,NA,"Online Herbarium",5,22,1938,142,6.2000002861023,11.4000005722046,14.9000005722046,20.3999996185303,23.6000003814697,24.3000011444092,17.8000011444092,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",5475122.67071,26026341919.2,-74.284591,40.209075,1900-05-22
"244","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908549","1938-07-03",NA,NA,"Y",NA,NA,"Online Herbarium",7,3,1938,184,2.20000004768372,8.5,12.3000001907349,18.6000003814697,21.3000011444092,21.3999996185303,13.8000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.591736,42.743144,1900-07-03
"245","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905193","1938-06-26",NA,NA,"Y","Y",NA,"Online Herbarium",6,26,1938,177,3.29999995231628,7.7000002861023,12.9000005722046,17.7000007629395,21.3000011444092,21.8999996185303,14.6999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-81.884347,43.229279,1900-06-26
"246","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757276","1938-06-30",NA,NA,NA,"Y",NA,"Online Herbarium",6,30,1938,181,4.5,9.90000057220459,14.1000003814697,19.3999996185303,22.5,22.6000003814697,15.6000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.820045,40.700385,1900-06-30
"247","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757266","1938-06-06",NA,NA,NA,"Y",NA,"Online Herbarium",6,6,1938,157,4.09999990463257,9.5,13.6000003814697,18.7000007629395,21.8000011444092,22.1000003814697,15,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-76.340504,40.8115,1900-06-06
"248","21146","1938-08-11",NA,NA,NA,"Y",NA,"ECSmith",8,11,1938,223,-7,0.800000011920929,7.90000009536743,12.1999998092651,15.1999998092651,16.6000003814697,8.69999980926514,"5.1","SOFTWOOD SHIELD","5","NORTHERN FORESTS","5.1  SOFTWOOD SHIELD","5  NORTHERN FORESTS",15288924.0575,1368497165780,-85.3236111207,48.3647222025,1900-08-11
"249","https://neherbaria.org/portal/collections/individual/index.php?occid=702311","1939-05-21","Y","Y",NA,NA,NA,"Online Herbarium",5,21,1939,141,-3.70000004768372,3.29999995231628,12.3000001907349,16.8999996185303,19.6000003814697,20.6000003814697,14.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-71.1706,43.61174,1900-05-21
"250","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326052","1939-05-14",NA,"Y",NA,NA,NA,"Online Herbarium",5,14,1939,134,1.5,6.7000002861023,15.9000005722046,19.6000003814697,21.1000003814697,21.8999996185303,17,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-76.008853,40.576141,1900-05-14
"251","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968947","1939-07-04",NA,NA,"Y","Y",NA,"Online Herbarium",7,4,1939,185,3,8,16.2000007629395,20.2000007629395,20.8999996185303,22.1000003814697,17.8000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.57626,40.19782,1900-07-04
"252","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417047","1939-06-25",NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1939,176,4.30000019073486,7.90000009536743,18.1000003814697,22.3000011444092,23.7000007629395,22.1000003814697,21,"8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.2  CENTRAL USA PLAINS","8  EASTERN TEMPERATE FORESTS",6558125.21217,225913769038,-87.56985,41.024353,1900-06-25
"253","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326116","1939-06-24",NA,NA,"Y","Y",NA,"Online Herbarium",6,24,1939,175,-1.39999997615814,4.80000019073486,14,17.6000003814697,19.5,20.5,15.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-77.453285,41.696613,1900-06-24
"254","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968913","1939-06-25",NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1939,176,-0.900000035762787,5.09999990463257,14,18,19.6000003814697,20.5,15.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-76.88535871,41.7356336,1900-06-25
"255","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858913","1940-06-01","Y","Y","Y",NA,NA,"Online Herbarium",6,1,1940,153,-1.39999997615814,6.09999990463257,14.6000003814697,19.1000003814697,22,19.3999996185303,15.6000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.946115,40.799783,1900-06-01
"256","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326089","1940-06-15",NA,NA,"Y",NA,NA,"Online Herbarium",6,15,1940,167,0.5,7.30000019073486,15.6999998092651,20.3999996185303,23.5,20.7000007629395,17.1000003814697,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-76.332657,40.248981,1900-06-15
"257","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858954","1940-06-13",NA,NA,"Y",NA,NA,"Online Herbarium",6,13,1940,165,1.10000002384186,7.2000002861023,15.1999998092651,20.6000003814697,23,20.7000007629395,16.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.393269,40.481905,1900-06-13
"258","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858943","1940-06-02",NA,NA,"Y",NA,NA,"Online Herbarium",6,2,1940,154,-2.79999995231628,4.90000009536743,13,17.5,20,17.6000003814697,14.4000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.438707,41.286439,1900-06-02
"259","https://neherbaria.org/portal/collections/individual/index.php?occid=2100872","1940-07-25",NA,NA,"Y","Y",NA,"Online Herbarium",7,25,1940,207,-2.10000014305115,4.09999990463257,12.3000001907349,15.8000001907349,19.8999996185303,19,14.6000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",72819.7337035,31278066.6017,-68.91477,44.30157,1900-07-25
"260","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757288","1940-08-13",NA,NA,NA,"Y",NA,"Online Herbarium",8,13,1940,226,-2,5.7000002861023,14.1000003814697,18.3000011444092,21.1000003814697,18.8999996185303,15,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-76.999134,41.181305,1900-08-13
"261","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417031","1941-05-06","Y","Y",NA,NA,NA,"Online Herbarium",5,6,1941,126,-1,10.4000005722046,14.4000005722046,19.6000003814697,22,20,17.5,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.139745,42.449278,1900-05-06
"262","https://neherbaria.org/portal/collections/individual/index.php?occid=702419","1941-05-06","Y","Y",NA,NA,NA,"Online Herbarium",5,6,1941,126,-1,10.4000005722046,14.4000005722046,19.6000003814697,22,20,17.5,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.14624,42.4517,1900-05-06
"263","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858905","1941-06-22",NA,NA,"Y","Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-76.622462,41.641438,1900-06-22
"264","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858909","1941-06-22",NA,NA,"Y","Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-76.622462,41.641438,1900-06-22
"265","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=21942305","1941-07-19",NA,NA,NA,"Y",NA,"Online Herbarium",7,19,1941,200,-0.699999988079071,11.4000005722046,14.9000005722046,18.7000007629395,21.3000011444092,19,18,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.041468,39.982943,1900-07-19
"266","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=30531622","1941-08-31",NA,NA,NA,"Y",NA,"Online Herbarium",8,31,1941,243,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-76.506889,41.610615,1900-08-31
"267","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858907","1941-06-22",NA,NA,NA,"Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-76.622462,41.641438,1900-06-22
"268","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858904","1941-06-22",NA,NA,NA,"Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-76.601176,41.656189,1900-06-22
"269","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858908","1941-06-22",NA,NA,NA,"Y",NA,"Online Herbarium",6,22,1941,173,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-76.7952778,41.6613889,1900-06-22
"270","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=30531623","1941-09-01",NA,NA,NA,"Y",NA,"Online Herbarium",9,1,1941,244,-3.40000009536743,9.69999980926514,13.5,17.5,19.8999996185303,17.7000007629395,16.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-76.846308,41.785893,1900-09-01
"271","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326104","1942-04-26","Y","Y",NA,NA,NA,"Online Herbarium",4,26,1942,116,5.30000019073486,12,17.7000007629395,21.1000003814697,23.5,21.6000003814697,18.5,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-76.708854,40.009463,1900-04-26
"272","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329758","1942-04-30","Y","Y",NA,NA,NA,"Online Herbarium",4,30,1942,120,1.39999997615814,8.80000019073486,14.9000005722046,18.2000007629395,20.5,18.8000011444092,15.3000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-76.499663,42.466184,1900-04-30
"273","https://neherbaria.org/portal/collections/individual/index.php?occid=702372","1942-05-31","Y","Y",NA,NA,NA,"Online Herbarium",5,31,1942,151,1.20000004768372,7.30000019073486,14.1000003814697,17.3999996185303,19.2000007629395,18.5,14.4000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-71.9381,43.6539,1900-05-31
"274","https://nansh.org/portal/collections/individual/index.php?occid=24063709","1942-05-03","Y","Y",NA,NA,NA,"Online Herbarium",5,3,1942,123,1.60000002384186,8.10000038146973,15.3000001907349,18.5,20.3999996185303,19.2000007629395,15.3000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-73.23124,44.48735,1900-05-03
"275","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329682","1942-06-05",NA,"Y","Y",NA,NA,"Online Herbarium",6,5,1942,156,3.5,10.8000001907349,16.3000011444092,19.7000007629395,21.6000003814697,20,16.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.760831,40.522905,1900-06-05
"276","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968840","1942-06-28",NA,NA,"Y",NA,NA,"Online Herbarium",6,28,1942,179,4.30000019073486,11,16.1000003814697,19.6000003814697,21.2000007629395,19.5,16.7000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.374191,39.910464,1900-06-28
"277","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858914","1942-07-04",NA,NA,"Y","Y",NA,"Online Herbarium",7,4,1942,185,3.20000004768372,10.6999998092651,16.2000007629395,20.1000003814697,22,20.1000003814697,16.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.152787,40.845191,1900-07-04
"278","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968978","1942-06-25",NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1942,176,3.20000004768372,10.6999998092651,16.2000007629395,20.1000003814697,22,20.1000003814697,16.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.152787,40.845191,1900-06-25
"279","https://neherbaria.org/portal/collections/individual/index.php?occid=702351","1942-07-21",NA,NA,"Y","Y",NA,"Online Herbarium",7,21,1942,202,2.90000009536743,8.40000057220459,15.3000001907349,18.3000011444092,20.3999996185303,19.8000011444092,15.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-72.14766,42.75918,1900-07-21
"280","https://neherbaria.org/portal/collections/individual/index.php?occid=702322","1942-06-26",NA,NA,"Y","Y",NA,"Online Herbarium",6,26,1942,177,3.10000014305115,7.7000002861023,14.1000003814697,17.3999996185303,19.8000011444092,19.5,15.8000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-70.91946,43.11743,1900-06-26
"281","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=30531624","1942-06-10",NA,NA,NA,"Y",NA,"Online Herbarium",6,10,1942,161,3.20000004768372,10.6999998092651,16.2000007629395,20.1000003814697,22,20.1000003814697,16.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.152787,40.845191,1900-06-10
"282","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968879","1943-05-31","Y","Y",NA,NA,NA,"Online Herbarium",5,31,1943,151,-0.200000002980232,3.5,13.1000003814697,20.8000011444092,20.8999996185303,19.6000003814697,14.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.14362,41.841304,1900-05-31
"283","https://neherbaria.org/portal/collections/individual/index.php?occid=1361405","1943-06-17",NA,NA,"Y",NA,NA,"Online Herbarium",6,17,1943,168,1.89999997615814,5.30000019073486,13.6000003814697,20.8000011444092,22.2000007629395,21.2000007629395,17,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.54742,41.4467,1900-06-17
"284","https://neherbaria.org/portal/collections/individual/index.php?occid=1361403","1943-06-17",NA,NA,"Y",NA,NA,"Online Herbarium",6,17,1943,168,1.89999997615814,5.30000019073486,13.6000003814697,20.8000011444092,22.2000007629395,21.2000007629395,17,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.54742,41.4467,1900-06-17
"285","26847","1943-08-01",NA,NA,"Y","Y",NA,"ECSmith",8,1,1943,213,-10.4000005722046,-3.40000009536743,6.2000002861023,12.3000001907349,16.1000003814697,13.9000005722046,9.30000019073486,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",4071456.38396,317819370047,-70.510986,47.44418,1900-08-01
"286","26852","1943-07-31",NA,NA,"Y","Y",NA,"ECSmith",7,31,1943,212,-4.2000002861023,2,12.1999998092651,18.8999996185303,20.8999996185303,18.8000011444092,13.5,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-73.6755180359,45.156710639,1900-07-31
"287","https://neherbaria.org/portal/collections/individual/index.php?occid=702326","1943-08-27",NA,NA,NA,"Y",NA,"Online Herbarium",8,27,1943,239,-0.900000035762787,3.40000009536743,12.5,19.7000007629395,21.1000003814697,19.5,14.4000005722046,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.14874,43.28028,1900-08-27
"288","26846","1944-07-01",NA,NA,"Y",NA,NA,"ECSmith",7,1,1944,183,-7.80000019073486,0.900000035762787,13.1999998092651,15.6999998092651,19,19.3000011444092,13.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-71.987869,46.720316,1900-07-01
